,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0,0.7896902403355186,0.8408563143659169,0.8980575100158645,0.9718146550922949,1.0532866071989828,1.1510907679158433,1.2380729898970433,1.3029317943155174,1.3278623824113343,1.3274832106755932,1.3187223052049937,1.2945639146857004,1.2809554027674632,1.2511478102242237,1.2224897965589423,1.1989726732977126,1.1759917486694422,1.155382157126723,1.1399435662352226,1.1250097070246259,1.118117103117267,1.1187328921422302,1.109886851052366,1.1255565417618454,1.1273649646052644,1.1368553497371474,1.1587649771326167,1.1791852043315396,1.2057916743526962,1.2288336297563052,1.2448096184686097,1.2754650246133912,1.3077429096231206,1.3489684046149715,1.3763807994864836,1.402948947713255,1.4301321768515813,1.460286705471617,1.487131862994942,1.5155495539598591,1.5360519494347524,1.5735114664787426,1.620459510979941,1.6727429839888224,1.7087750821944847,1.7392657555685094,1.7528672667013019,1.7686512270169628,1.8065580996502069,1.8629607645054156,1.9254013937532048,2.006543407223562,2.043595020550924,2.0747812855357792,2.0984444768456667,2.1356687028288714,2.2259898665357545,2.260267066363607,2.2986963982973747,2.299188432045829,2.3317609382817652,2.2844729805285593,2.262945758996211,2.1998283136708454,2.231377995158804,,,
1,1.0707914680375334,1.1228213002232295,1.1816836798592316,1.2493658292694256,1.3288256036383006,1.434160212416995,1.5274793607904156,1.5729712333283001,1.5836952794333754,1.579933840033143,1.571975616266996,1.58410965566047,1.5854062075335504,1.577708059747709,1.5906346127470619,1.6104034598505887,1.6294821727210267,1.6409072796434363,1.636711787914245,1.5950154356458284,1.5449594683375663,1.4895382326595787,1.4453055232788572,1.402278128839921,1.3496717339923254,1.2842912679734422,1.2345081231611856,1.18315557683642,1.1569912036909782,1.1259720992720386,1.0810388895198655,1.0282207231738816,0.9903937634705384,0.9522922328075478,0.9373633911185559,0.9081502933896133,0.9094977496232958,0.906924642195616,0.8970603536773161,0.8945452039763939,0.8813412140269518,0.8811185222720466,0.8746862685322113,0.8741582959085735,0.889489425489302,,,,,,,,,,,,,,,,,,,,,,,
2,0.8924805434132542,0.9484260718358123,1.0159177815417164,1.092937871829569,1.164196102129195,1.2170304216736567,1.2663288917478541,1.3121972777214852,1.3541542812925793,1.3903403692860343,1.4389056176987542,1.4725906475962078,1.4969867626958515,1.5191629719001747,1.5474195720655666,1.5692622403707912,1.5890997860268898,1.5890063121906275,1.587843487104594,1.5612563527339909,1.5408802398548913,1.5146178117124443,1.488408234052996,1.464528848068225,1.4458129081022566,1.4236812214980983,1.4073603212551555,1.39527630205412,1.3898646987101027,1.389975468374356,1.3904502363315752,1.4089272533045563,1.4191348464504248,1.4403121672372856,1.447840762727221,1.4417450763008952,1.4281523500404627,1.4005807656744464,1.3618083781863624,1.3360448301833445,1.3012155312247167,1.2966380476142423,1.2966725151876202,1.2921646434863883,1.2933619847700162,1.2885816606179252,1.284488573717666,1.2564557994272372,1.2323067321854508,1.1875087862901827,1.167032815578875,1.116127742063615,1.104632934989389,1.0684261298604916,1.0530244452657795,1.0371742335636018,0.9884760718179972,0.9388752600418826,0.8985635404791241,0.9905854957868789,,,,,,,,
3,0.4526441853232148,0.5132200121267096,0.5912301613929756,0.6831623242914935,0.7948085181710373,0.9236586632841602,1.0729207273830474,1.2333630867522019,1.4109708512560135,1.5864628474391251,1.7639103780899825,1.8734639677336522,1.8983846310213648,1.853019235159093,1.7831108849656387,1.684745666059477,1.584006168209362,1.517406155393921,1.4891781385860063,1.487841504583641,1.5103175891651013,1.5057351514825612,1.4647906808670634,1.4248039102440788,1.3913014324030861,1.3347695774622126,1.2841444179344674,1.258707870243614,1.2608952110198062,1.2850032732054573,1.2931756960424192,1.294307780221814,1.3300268744541357,1.366319027848193,1.4127748533990747,1.4403137161845052,1.4340304725863149,1.4037952936964908,1.3912580684722924,1.3797938788115012,1.360978580838341,1.410936539444988,1.3893783559472246,1.4011733736618939,1.4237490666696855,1.39142502414641,1.3255116632338846,1.2857486952972366,1.20686904141737,1.1794109496840248,1.131254912750535,1.101607717123863,1.041694364391543,1.0105902946116305,0.9777930886134202,0.9434956979440401,0.9376184522158122,0.9553560075791919,,,,,,,,,,
4,0.5897897442019461,0.6582818718155978,0.7512505343901558,0.8556629861848568,0.9735960445685136,1.1157365131282178,1.2761048942268503,1.415075810604676,1.5313412570857672,1.62496282151686,1.712630959941136,1.780005348310929,1.8604118480966245,1.9463239780266544,2.0216380959166944,2.0865707603995887,2.116764385752548,2.1367293950415944,2.1207623626596277,2.0939932527810408,2.0587090570015603,2.0011186408188366,1.9212667034802464,1.8454714186882606,1.7878387170272465,1.7342132091508995,1.6566099414458202,1.562537279756728,1.4501233747731026,1.3359493539382927,1.2227064345899261,1.1459074990352829,1.0848961741442076,1.0385278901753732,0.9681640665937025,0.9102294340768774,0.8616105328775552,0.7973779023919936,0.7335924105740738,0.6970400504074835,0.6627506204283159,0.6212111282436054,0.6061205157349837,0.5826541482677543,0.5832134222634532,0.5650903731518601,0.5484302838812897,0.5409476179236902,0.5297228727129231,0.5293079562632749,0.5157827876658213,0.5123402843783291,0.5174909166795008,,,,,,,,,,,,,,,
5,0.7049815835386027,0.7707309154255102,0.8382808834538951,0.9099264488392306,0.990552371355363,1.0654523685276607,1.1345295211646822,1.194017928968218,1.2434157264773626,1.302492166897456,1.3533933336234287,1.4003501508081706,1.4196742499025994,1.4206643385929447,1.4227645086916025,1.4128990929541596,1.4161426969300779,1.4130447647953237,1.4315148194589837,1.4781343686224073,1.4919056200266294,1.496293021848436,1.5301972584380257,1.55273700647512,1.5667294637642089,1.5902862412769851,1.620805551276849,1.671810289888209,1.718966451873333,1.7466368719915923,1.7108761806187518,1.6368881097432897,1.5453468791414964,1.4663607439993664,1.368608836916383,1.2938187914670074,1.2104228658447815,1.1051619948742495,1.0067828573110114,0.9014049334791234,0.8231425720853042,0.7620740872787648,0.7231058830475481,0.7032704953564171,0.6846661531294973,0.6636858787582158,0.6656563106754773,0.6643932410874843,0.6537508164980755,0.6434343145189623,,,,,,,,,,,,,,,,,,
6,0.631415512648183,0.6933976735046189,0.7713283436414673,0.8618556773951438,0.9621735427228633,1.0687837741824417,1.1912318258722925,1.3317010204353408,1.4571014892607876,1.5744524681904395,1.681115199728505,1.7805304214896627,1.8480020265567918,1.9058267645292752,1.9111877576656673,1.8994746082149483,1.8678359079031546,1.811022935924533,1.7399946663480073,1.6760752642919037,1.5938675909442832,1.5099907273059154,1.4076564090754953,1.2958470870752707,1.1971703604325634,1.1196404275220764,1.0378891009958526,0.9791011193382773,0.9324457916099557,0.9219643148462286,0.9318572365415004,0.9243747021679982,0.9124835758570101,0.8664865901667336,0.8345013566761943,0.8245688916854699,0.8056119188960379,0.8069937876069826,0.802302681478554,0.8074414646266661,0.7942145748440914,0.7779087712344198,0.7626422853678689,0.7364899032219047,,,,,,,,,,,,,,,,,,,,,,,,
7,0.8345835626377184,0.8892012402611237,0.9611124946844132,1.0401447720990908,1.1136343839033216,1.1364251831511045,1.1368573874965864,1.1235628640516178,1.1449040012711433,1.173168330038638,1.2052929857451982,1.2444286966883957,1.2671465662940904,1.3051909121079939,1.3320988081506928,1.3638225523473886,1.380808327662313,1.3710165112214638,1.3471124251126871,1.3104022543180387,1.2686708603343102,1.223280757194185,1.1893118071288815,1.1633358539467986,1.1440810773075403,1.1286914935334456,1.1080660840336667,1.1146130291857215,1.1132931635189056,1.1146236337655144,1.1366786843821703,1.1476908428126606,1.1573538341929734,1.1895392022927687,1.2502468484318963,1.3397717279402377,1.458163987549567,1.5871150530375346,1.6963391041413225,1.7605410517318767,1.8485462920758924,1.923448000181845,1.9883025517362554,2.041593752073129,2.114702353766097,2.134674910921418,2.1587932850922202,2.1308601668283256,2.046991435325501,1.963059548648254,2.032155924467021,2.1657213537621622,2.219460397924184,2.262398329059644,2.373607710974681,2.5658731338152796,,,,,,,,,,,,
8,0.8268315976306221,0.8971877796460955,0.971008772146324,1.0356595446628443,1.0870809669618644,1.131130090931322,1.1799933206322009,1.218575418924437,1.2722579917858412,1.3317526693524868,1.3986085294334152,1.4723214529045023,1.5291197580803322,1.5976528895702908,1.6846980683958659,1.7776814915393457,1.8743885159099463,1.9466709334381138,2.007448161093351,2.0072012642756656,1.9778761050862146,1.9355854224723235,1.882646998481533,1.859662503482271,1.8337155750358107,1.8182756421336899,1.836630642776871,1.8377355087337481,1.8503323184539568,1.7702250790091523,1.6876219149024119,1.5737298735391307,1.4869857581135195,1.424449357183985,1.3821971797883235,1.3305971303472819,1.2705764096383276,1.1911184254610854,1.1041988224104429,1.025492532917728,0.9349463020163988,0.8801441861366602,0.8248172008137511,0.7847666626716048,0.7581053075526425,0.7324793034395541,0.7221047452191707,0.722392559533345,0.7114590823811481,0.7252288892087778,0.71161695187849,0.7074006071840637,0.7084732148896354,0.7202940049151128,,,,,,,,,,,,,,
9,1.039207091301263,1.1214753078929973,1.2151371898073726,1.2903890606121924,1.3553830305375976,1.4308018893420609,1.5079186582724335,1.5586796729383487,1.601986372298129,1.6296484675911211,1.658118816826779,1.677950956573,1.6571751231891487,1.6342359499566765,1.5844684894395518,1.5404013984793812,1.4987942983150495,1.4629854721410194,1.444772320518334,1.4077025236071938,1.3684193437424303,1.3330046509955418,1.3035742905194538,1.2526969243155934,1.2180498149268395,1.1853031327567718,1.1498621752989282,1.1037974944876394,1.0695658308900442,1.0334604795015243,0.9711566128232547,0.946833453018086,0.9199519264934044,0.8946304832700714,0.8756213382510243,0.8517340982135453,0.8626259578072393,0.8377410594590111,0.8235919141824747,0.794369486267121,0.7882717484794896,0.8414481694862053,,,,,,,,,,,,,,,,,,,,,,,,,,
