,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,0.22131041208716395,0.2411952122407146,0.2665937353900533,0.304740222504733,0.3573704922269718,0.43151054530451066,0.5287631180975589,0.6532024575953246,0.7840125999423204,0.9272293750035756,1.0948918282533606,1.3086415677908199,1.5470312482563024,1.8012877676790602,2.02501828554391,2.189052721455205,2.295579450617562,2.360159575097842,2.3761825510108636,2.3559327113007154,2.282245069507425,2.2089239908310274,2.1227232941721996,2.054748926063225,2.022972593828729,1.9984360417022666,2.0140912644421225,1.980661008567039,1.9213767071723953,1.7828369671481297,1.6244052104055036,1.4713628449712521,1.3145942138479592,1.1426402949325707,0.9950371027105273,0.8882370793649984,0.8169585753823179,0.7424512639227631,0.6756400037653562,0.6060660884456893,0.5597234342508001,0.5345343157293047,0.513123094685381,0.5128333894833809,0.4989827217306151,0.5133425683232598,0.4904295205287079,,,,,,,,,,,,,,,,,,
1,1.0857822734857066,1.1462857953203573,1.2185833189332256,1.2828717235502853,1.3498982404995117,1.3941310669735176,1.4452888735986524,1.4803338919481492,1.481442614293405,1.4687813364943934,1.4385841016495917,1.4154696816391499,1.396400743756989,1.371187997437084,1.3592955358496355,1.3496782493238648,1.3430277281817942,1.3496139779157992,1.350518693004167,1.354402812234349,1.3674161177475175,1.386813949734676,1.4088893210209008,1.453363245892822,1.5014785499083318,1.5335349551020419,1.5459830957105858,1.5617037617220628,1.5417926160225763,1.5264355013324622,1.515842480844927,1.506965694874604,1.4976851794780073,1.4597148460322544,1.410160646472845,1.3317279823048624,1.3000610923140978,1.2569175625466984,1.2127674716223593,1.1899113618742314,1.1652680526634702,1.1455513421637948,1.103974131748261,1.0633916429935655,1.0095234307821277,0.9602466411813279,0.9088561792856256,0.868584435521764,0.842140604343174,0.8047934808478453,0.7809273533441606,0.7595770742327559,0.7449242197632177,0.7297412765663679,0.7208928877028605,0.713532327893972,0.7125548863489118,0.7025076646325775,0.6952159232887128,0.7082103384780588,0.6968178927018833,0.6937641552715758,0.6959971038436978,0.6994115814623706,0.6996053036432379
2,0.712664495053151,0.7402389787685631,0.7763642115558633,0.8131174786611556,0.8547806427232998,0.9195718861488968,0.985720660699327,1.064761619039933,1.1695964822753306,1.2775484818300529,1.4340788784958363,1.6658460492347784,1.9164915850378599,2.135373094924137,2.2219482587819073,2.169838639975909,2.02272213200498,1.8554600933075671,1.6972458274149653,1.5677994377738067,1.4827287321846838,1.4233530266030785,1.384340286534635,1.3670946204300363,1.349431548934379,1.3191397815358064,1.3047346639339357,1.3019805660256887,1.2806912090617992,1.252257437627667,1.1930825725524907,1.1648537625846203,1.157997730463094,1.1693509277103449,1.186129440272555,1.1877382084995367,1.1849768999383852,1.1952163705239467,1.196351992483257,1.1939397270268823,1.1632290848185474,1.1439659271491796,1.1039902619114905,1.0958848230938498,1.0762993577788342,1.1033184719115154,1.1299293677596034,1.1470155458149054,1.1728666394920453,1.2026104519342116,1.1903637416916453,1.1980814690272081,1.1316843172138917,,,,,,,,,,,,
3,0.6084876374191713,0.6458813810325169,0.6938430748895861,0.7513832060923659,0.8111716095273538,0.862028167374432,0.9140772076549984,0.9669091218668956,1.0328370537531069,1.0930658496549357,1.1522239203787121,1.2107205599967317,1.2714340678793585,1.3396342289524956,1.4122713539103078,1.4697766209417429,1.5228592508922498,1.5773391433228858,1.6248355722664758,1.663574970981741,1.68964126023046,1.696704963186607,1.6951182088581858,1.7026516473915831,1.709484170313818,1.715911742640612,1.723326412124845,1.710735785282764,1.7040615322930712,1.6931123216194202,1.6750384317333114,1.6505259150435163,1.6407476380904986,1.618603742132093,1.5962390401477977,1.552532866973026,1.5293226473287136,1.495637546993725,1.4849544155476246,1.4596803363212127,1.4510790599199614,1.4314845791615276,1.437962315045291,1.4180252351798805,1.393186569736936,1.3720834396170511,1.3844977238598586,1.354668418570936,1.2892989497919032,1.2458496828887506,1.2110744612139492,1.156054132242091,1.10634997459647,1.0603456103949511,1.0116727582962575,0.9799063425290607,0.950435415897144,0.9198126663774981,0.894920964926065,0.8673165894795758,0.8369396348777487,0.8236527802366912,,,
4,0.7640062140038923,0.8559287869803761,0.9593626558258049,1.0532395642066685,1.1407699645469858,1.2224568029172773,1.2934639279754436,1.345331881333259,1.3708435107354868,1.386336472214294,1.3826230976867497,1.3867605878731672,1.3989603222078593,1.4083373024439099,1.4103435897042549,1.4103233779824242,1.422839631133579,1.4398614980509028,1.438165554822575,1.4497867045858515,1.4469635817275932,1.4347563197430537,1.4396423526194246,1.4422060285505351,1.4382316852293937,1.4322846910352924,1.435157513507637,1.432392373357467,1.4316736731103208,1.4098722172003457,1.375724192811191,1.3468483903476514,1.3280836365548268,1.3251538514081835,1.3197136001585594,1.3218377152817482,1.3345273611422106,1.3385701977744082,1.3443170893898995,1.361517058966128,1.3730529609004003,1.3912242791831713,1.3884738480020211,1.3735443938949567,1.3556048043690663,1.3175865509214135,1.2800081554660088,1.2381722341356758,1.1936616537617109,1.1579051608123319,1.1280631979347608,1.1202388850081042,1.0980700205268168,1.0935741742594718,1.0805902811338406,1.0985233449537286,1.076130244536148,1.0341878801679496,0.9797386998859426,0.9518021168996479,,,,,
5,0.7664090055636659,0.8174730798212749,0.8566319417935419,0.8943113111674553,0.9315561210818399,0.9657070333945148,0.997383594961794,1.0242931341897266,1.0575761058452038,1.0838847556682902,1.1147578811815058,1.1489912862390579,1.1871547822371287,1.221287795973382,1.2513665164721286,1.269497851263534,1.2907541516020073,1.3079188633613874,1.3207051977867803,1.3307452689408088,1.3253568184585292,1.3158383821826205,1.2888634083299926,1.2669861690338668,1.2644717186886427,1.2966154760514947,1.286399370586129,1.3023633708608031,1.3253649018058982,1.3333527907198879,1.3439682394368724,1.3649734582913295,1.38403060046035,1.4018498668053447,1.4247575406436443,1.4392062801368384,1.4683591342103592,1.4794307122464792,1.4996413296116657,1.515071412332557,1.5393072995488708,1.5854714347876844,1.6177292571608666,1.6330074197182014,1.6444771821042816,1.6473718149085579,1.6522954781964623,1.6441274703788824,1.7308157131079482,1.782525782762895,1.8949704424609701,1.969518605997508,1.9875459282765353,1.969152129019789,1.8810043726054146,1.86784543052121,,,,,,,,,
6,0.4867856397826487,0.5196266680587981,0.5557448509413642,0.594720309074868,0.6389635505879242,0.6817174250606661,0.726991164605733,0.7749344550145575,0.8293003343307069,0.9036125920237055,0.9801727684909892,1.0665911500958096,1.136965320595616,1.1919971223842534,1.2198260567894204,1.2423055785205157,1.2542058041601216,1.2561867013999244,1.2579791354575844,1.2432216101739446,1.2319931109822684,1.2418215355491122,1.2580988051776543,1.2966747989881675,1.3292950158660939,1.3604512835685314,1.3893971638812566,1.4100323855921024,1.4381548275608802,1.4695553329258964,1.496412724874367,1.5234733723395368,1.554415752076485,1.5758999435524925,1.5874650280324412,1.6024500834069244,1.6016180875777726,1.6124969615913547,1.5993700878567045,1.5980335865492281,1.5981445278693667,1.6072873348103354,1.6297718383849291,1.6411507866459387,1.6761456487400772,1.740706186391111,1.8402128267306457,1.9532301530659897,2.1252303829596273,2.3685000022915403,2.6065448807217657,2.8546259154533713,3.0924362322389287,3.211722298734136,3.3511405124089038,3.4021536181490233,3.409715047815161,3.4521059948197585,3.3887395322108396,,,,,,
7,1.190108655533361,1.2479992700506868,1.3211285750240225,1.399500617516362,1.5099861495894957,1.5978011072230007,1.636966298913303,1.650632614334803,1.6283786328865582,1.6094942236702492,1.5828482993849227,1.5631664139726131,1.5454921882162194,1.5292132075142821,1.5075054684747262,1.4589162750693727,1.4057107002151217,1.353380735285142,1.2841449844297812,1.2143048232667215,1.178674442377982,1.1564067565314973,1.1325595318355461,1.128817753430145,1.1188616950568062,1.0814471001758552,1.0650211287461073,1.042797663892477,1.0134102343143883,0.9940128664853213,0.9741699421172103,0.9721990789723282,0.9637346276097971,0.9557502343314112,0.9647045228542684,0.9628161422107586,0.9615339486971327,0.955496176839071,0.9603676730472845,0.9666785545477887,0.9764801798004689,0.965097121889427,0.9673227448739647,0.976569137739755,,,,,,,,,,,,,,,,,,,,,
8,1.206057172897656,1.2670618943850316,1.3391034712260736,1.4112770412574025,1.4963460020392794,1.5848547626537703,1.6363377427875525,1.633529621393218,1.6042037351273852,1.5614587960984518,1.5325164929058945,1.513191010054761,1.5177993044064135,1.5005470718723444,1.4798361232279094,1.4516552617858054,1.4137867822419672,1.3964420261491284,1.3708287421331267,1.332283698895507,1.2880584823979961,1.2259412033134724,1.1598631278339897,1.1161042715404337,1.075438319843508,1.043287430604956,1.027465321464725,1.0152466218535747,1.0072136950384518,0.9888684022247455,0.9848751338208029,0.9787752265559915,0.9772455030210795,0.9584421040341266,0.9570711341881933,0.9520635068902132,0.9349162623653585,0.9288594838579879,0.9223120977000283,0.9222068333879015,0.9278743428394167,0.9050895496766934,0.925100307738045,0.9166920188191299,0.9047158629093968,0.9070226960364409,0.9411250736149013,,,,,,,,,,,,,,,,,,
9,0.8793108438431515,0.9880073333695649,1.0968945735059217,1.1763180286752348,1.2375389935613599,1.2789152131720078,1.2972637283740165,1.3139655961798313,1.348373888797443,1.4251714727573763,1.5583080009408474,1.7387152041581417,1.9600255795893142,2.1794123360226525,2.401495736657466,2.54121950596289,2.581080663865839,2.501212808499685,2.3387861651815025,2.1509629986771053,1.9789019686849758,1.8803752663817195,1.7930211848683304,1.7265149094375616,1.639807722722382,1.557536114739531,1.483676431750718,1.4213738011456307,1.3507995158978412,1.2593522891629656,1.1833267093980921,1.0844555882998563,1.0180326072737373,0.9661895563327584,0.9255876845450717,0.883931625297369,0.8524928547385304,0.8309976617814018,0.8270419648922228,0.834311189740208,0.8423775522143006,0.8219302766045659,0.7597288940889336,0.672625046365731,0.5904767943068324,0.527866518463957,0.4868192458676225,0.4614033657938446,0.4423738695394013,0.43069118841354476,0.421727536567885,0.41024602910886065,0.40381216967285155,0.39427877702155306,0.3849258890781512,0.39148401064945354,0.3889681304954222,0.3758319207814667,0.37692097521616236,0.36683001747522115,0.3747876519353593,,,,
