,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0,0.8069769240767781,0.8642168615601119,0.9167244300973815,0.984847115899839,1.0509480053053095,1.1129492639786673,1.1751460262811486,1.2354184821563827,1.3001722551181591,1.3782679473708916,1.4514536072734059,1.506524477147547,1.5533883210797683,1.5807824055133002,1.588765986014193,1.582095536361855,1.552271589622733,1.5250861486159961,1.5059431942683141,1.4904112658915445,1.4715523456272388,1.4435331697427949,1.4134613848575297,1.378606290465597,1.3330844158267068,1.2892970483778645,1.2540057769766508,1.2408312945880777,1.247974882856274,1.2542619740085241,1.270552030605963,1.282436110682601,1.2748715038931113,1.2482067942004764,1.214898783026593,1.2086107741920586,1.2051068101465086,1.2207771305657906,1.2161024514411674,1.2313623284961475,1.21871116158076,1.2080523053323484,1.2020421883072756,1.1811224932736335,1.1661664185353777,1.1673923797776031,1.1895641562176695,1.219344153639112,1.2374994090162243,1.2433670662783418,1.2593635890689034,1.296877186031972,1.4131647096863924,1.4988421257095508,1.576945761379978,1.623705585037243,1.5996886279973077,1.5234495511043848,,,,,,,,
1,0.9393155452794756,0.9637993689780834,1.0049548103434938,1.0450036149257809,1.0832003116565674,1.1499706793483828,1.2193468425613898,1.2892715150133884,1.3492934227749616,1.3941479337442053,1.4088347038311848,1.4436219192898383,1.4669029486176972,1.4964200905234704,1.5064618748643455,1.533362221774136,1.5727249219644812,1.6262063479186923,1.6719505664311034,1.674325845404431,1.6911739165235846,1.6991335482750454,1.701159208881132,1.7100475557217225,1.7066103782988233,1.7075166653146265,1.7066771554726314,1.6988720674642679,1.6905330586354328,1.6616668977334266,1.602113224796828,1.5233145594441577,1.4527502144108089,1.3604026067338275,1.2827126085419962,1.1990128387538024,1.1304679820926442,1.0888133097687835,1.0575969876976552,1.0509199305667614,1.0311613417717518,1.0291592355959498,1.0244891402019043,1.031066913820573,0.9962906529496093,0.967618602423939,0.9351886083293964,,,,,,,,,,,,,,,,,,,
2,0.6266418398434772,0.6614112544556295,0.7021218926077066,0.7451587375672599,0.7952783058139359,0.8494675894138576,0.9084939086378144,0.9522586401675421,1.013571312180999,1.0717961387162547,1.1249964521515516,1.1888873403581677,1.2454169747707566,1.3206845923502384,1.3855969469183615,1.4537653222815672,1.5240680486277225,1.6011341330694926,1.6628377938299903,1.7381317120353188,1.7965697594581749,1.857308879588037,1.8496402189800591,1.84263787354835,1.8111348078629141,1.8006929485444891,1.8021223428548783,1.8157025310290578,1.8012748175274003,1.7754403111935937,1.776807242087834,1.804438726979838,1.8216619821058366,1.8757354640698043,1.918247186874203,1.8927821213428722,1.8190260919897916,1.679877297974167,1.523613978567473,1.3830941372847454,1.252761283161993,1.1942149018781654,1.1562140615157515,1.1435457808875458,1.1211369487414196,1.0693698716201807,1.0292687707676489,0.9863064056488962,0.9640137710151035,0.9644930527739002,0.942469467769808,0.8883730193346842,0.8564473361522547,,,,,,,,,,,,,
3,0.5429044639740706,0.6372680643988411,0.7551817300062378,0.893176455624545,1.0360422999273948,1.2004824288917462,1.3909583823072904,1.6105806920208598,1.8305788087954924,2.0161634656258247,2.138790128482502,2.2062198135457107,2.2202729087272233,2.1903796207761617,2.1289218035135624,1.996621503265944,1.8206647076558724,1.6298190666574899,1.4685444508341228,1.3297903194416547,1.176632699482684,1.0213473400466997,0.9291632027227251,0.8690917573425222,0.787321993986133,0.7329396805970657,0.6148356277692418,0.5098623059180372,0.45208231801650234,0.41995828731845275,0.41475543334556786,0.42086264934301343,0.4307002175798447,0.4430826647045741,0.43912296872173623,0.4120920740952106,0.3883239780681933,0.36831277860010647,0.36231324585374003,0.3597963687016058,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.744370405847259,0.8512790357900072,0.9765289152125257,1.085457939154022,1.1773403957517135,1.253539269310425,1.3112671791808799,1.3821318711092108,1.4219985766125876,1.4372439489237143,1.4614856913922423,1.5020437537192899,1.549878594059822,1.5863785505664898,1.5739201218146441,1.5517971952291063,1.538683302876751,1.5273675286892225,1.507455039332383,1.4695275093136617,1.4788412281248513,1.4961639542394027,1.5113758312389014,1.5099096802375707,1.436880666129882,1.3878599080081462,1.3066242530182077,1.2439691697600497,1.1957896538664528,1.1645146591954763,1.1425250631862705,1.1123885549802977,1.0667486556170915,1.0367781910036205,1.0128165406321505,1.000476104562644,0.9915869237190977,0.969315589551373,0.9508971803872814,0.893499403923087,0.8523051227277336,0.8091717621520945,0.7780848342321988,0.7596263025460044,0.7405589828258665,0.7342989061804971,0.7326416203083513,,,,,,,,,,,,,,,,,,,
5,0.6019475422706185,0.6680809024842489,0.750527929125037,0.8505836400414971,0.99112706927632,1.1522279540058005,1.3486322783388864,1.5452349063080737,1.7523323553953618,1.9354742530952767,2.0895439309823094,2.1977328115109382,2.229738735830354,2.230994208783404,2.1899589514868545,2.1131089443763424,2.02180709729972,1.9224650265262437,1.8084441251563959,1.6928830884708883,1.5852282181437904,1.4779185127839132,1.3501137226109692,1.2770927381677653,1.1986058325556521,1.0998451207914441,1.0179830969120478,0.9567412899660702,0.8807528178701403,0.8378986288023632,0.7911586566849542,0.7425862105316203,0.7171451101698344,0.6654791804459745,0.6299985685482306,0.6118322249753935,0.5716912745039856,0.5500138794170961,0.5328767060313262,0.5158053887157743,0.5064124442142004,0.49296979636766336,0.467930572284516,0.4756148307280542,0.4543107702399433,0.4584906728156213,,,,,,,,,,,,,,,,,,,,
6,0.9239778238701087,0.9684701682747371,1.0103661540775306,1.0618932687762603,1.1123110106917908,1.1478562121912617,1.1989624668819587,1.254131419344157,1.267270350253894,1.3175481092589665,1.3499636686937182,1.376652544055332,1.3906557487749247,1.3833417913926636,1.3858053709063105,1.3931362184195812,1.42031995235686,1.4422584220122263,1.4803476260881228,1.5052195987928003,1.5390235218922603,1.5266451782188755,1.547499046408683,1.5435239071576201,1.525363793848351,1.512782198035855,1.5221811432725194,1.491248368323686,1.4552564250945283,1.4162516373617056,1.3780282898578355,1.3087253412531699,1.2487894784926374,1.1885071999960068,1.1094111934351425,1.0591938065787228,1.005715965378489,0.9573811689592757,0.9213649417660523,0.8849021453738019,0.8472442618457697,0.8405064263233645,0.8080810697526697,0.7996651453221635,0.7893818362853242,0.7850939293912709,0.7937936029383531,,,,,,,,,,,,,,,,,,,
7,0.7673979136923229,0.8166483863183692,0.8841464979658744,0.9848582891865441,1.1233136251423412,1.2739947173565285,1.369973819242018,1.3956770733228816,1.378926980331363,1.343209890664878,1.3013755851903852,1.281893343344824,1.277568527756158,1.292066671898134,1.3160263531212322,1.3402299579620527,1.3757588261043998,1.3905064502562132,1.3909040786377564,1.3867870914309088,1.3833157437714665,1.3768642854087487,1.3596064560032601,1.3453868232177966,1.3430381744165507,1.36587653236929,1.397891495734377,1.448407700908731,1.526826291021303,1.629270629274573,1.7532165235110722,1.8704681861463937,1.914535495054185,1.8897655123607924,1.8241246207065227,1.7763831581630551,1.7548918574851962,1.7238804291700485,1.6933010795981516,1.6748835584304405,1.6560788591097697,1.6462189818596948,1.6085625605139033,1.5708481328557808,1.5053535935330997,1.4222790136309256,1.393214790963841,1.3838163343676637,1.3775055950306154,1.3419594199680385,1.2820744805838933,1.214639986016733,1.1275974217039488,1.0463360328857136,1.0027161941629106,0.9815733928539132,0.940468016359094,0.8748918513799545,0.6889123734157887,0.6082994641262242,,,,,,
8,0.2963843725476345,0.3113212057115186,0.3272327789972484,0.3437812699688002,0.36685416669733745,0.4109163214696926,0.47019765312835793,0.5627390185507029,0.6766622458465261,0.8200580554593051,0.9657637150283578,1.098399481532012,1.2128168951777323,1.3053253465912649,1.42789542201292,1.5359367415252587,1.6479625851284714,1.782360466563153,1.8764488632823841,1.9853852596123578,2.0900915602737333,2.2148213969526305,2.3052727021755612,2.4253404335212703,2.5037542937807413,2.5293503617935036,2.5432759392159654,2.5280508654388996,2.5011220316974936,2.4891935458164283,2.515178304114696,2.509707874425793,2.5406017793082474,2.601342043025811,2.7252751203488415,2.8272553237022136,2.8409470562798544,2.737068932785566,2.581829593003977,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1.1731058304460942,1.2405412093094956,1.3067619766198042,1.360951974077805,1.4249234915663778,1.47278403788179,1.5289029622875305,1.5596690187050428,1.592291599569487,1.6209199961573657,1.6301115574127523,1.6354136326347495,1.6420224691665803,1.624997337273141,1.6054146340791953,1.5851586139288132,1.542141822798279,1.4918537344866383,1.4405473619354816,1.3946900742852453,1.3620985254704192,1.328199478084503,1.3092937263524986,1.2903401713459424,1.2712226629786132,1.245244265275006,1.220096353567081,1.194047857086477,1.169909857337297,1.1509355138926496,1.121224228251657,1.0500092708963256,1.0076717949295797,0.9527648650466386,0.9026491153677252,0.8612161690797603,0.8172675306224468,0.7721359937550036,0.7309672456736613,0.690974354763704,0.63858961345733,0.6091058365238382,0.5923283855356012,0.5741694874988394,0.5603699166479745,0.5523072801082142,0.5521626509195608,0.5240099039931638,,,,,,,,,,,,,,,,,,
