,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,mean
10,4229.22,2801.044,1919.962962962963,2236.8215488215487,2216.970779220779,2036.4981412639406,4077.323529411765,2346.920704845815,3202.7522123893805,2091.3455284552847,4014.88,2348.7801418439717,3816.7252747252746,7028.225806451613,4902.60580912863,3516.409282700422,3105.6336206896553,1580.3813953488373,6083.065088757397,1247.3263157894737,2397.676056338028,5707.010948905109,3465.046511627907,3173.3507692307694,3154.4615384615386,3669.9756097560976,7625.867158671586,3824.526119402985,2711.1140350877195,6420.765853658537,3379.410788381743,2484.1608695652176,2711.28384279476,1540.5018315018315,2925.8344594594596,3969.2094240837696,1870.5196078431372,3806.6990291262136,2826.4935064935066,1497.8197674418604,2586.301282051282,2388.0032258064516,5800.8133333333335,2200.4193548387098,1983.003816793893,3132.0290456431535,2168.6408839779006,6992.388571428572,8642.337777777779,3758.496894409938,1491.4054054054054,2141.3928571428573,8825.08695652174,2611.07476635514,3887.9820788530465,1449.219298245614,3464.700275343273
11,4723.142857142857,3283.113360323887,1886.563981042654,2377.071917808219,2463.4868421052633,2055.1616541353383,4909.627118644068,2380.146017699115,3481.7162162162163,2186.0661157024792,4450.14450867052,2513.0860215053763,4079.53531598513,8783.974025974027,5631.895833333333,4081.6180257510728,3632.2687224669603,1738.1556603773586,6191.615384615385,1296.1957295373666,2668.320284697509,6240.910780669145,3376.6854460093896,3151.8625,3192.187772925764,3995.4375,8147.859848484848,4461.300380228137,2932.2477876106195,7373.62311557789,3629.8734177215188,2651.495575221239,2668.1875,1617.5934065934066,3244.650684931507,4782.043010752688,1971.953947368421,4378.56783919598,3131.9470198675494,1564.197640117994,2893.0938511326863,2615.6384364820847,6640.345454545454,2338.062271062271,2186.6809338521402,3560.6962025316457,2369.5944444444444,8189.672413793103,10082.19730941704,4453.726708074534,1583.1433447098975,2327.9477911646586,10319.532019704433,2855.9808612440193,4639.27797833935,1471.3392857142858,3854.508215593255
12,5267.650793650793,3916.098765432099,1874.0628019323672,2540.794425087108,2700.210702341137,2047.4444444444443,5712.021551724138,2377.760180995475,3724.7557603686637,2224.4453781512607,4705.456140350877,2661.565693430657,4270.746212121212,10456.450980392157,6471.3050847457625,4708.293859649123,4195.7027027027025,1955.22009569378,6289.890909090909,1346.590579710145,2920.7913669064747,6599.803773584906,3305.311004784689,3114.8860759493673,3226.306666666667,4293.21186440678,8531.837837837838,5118.756756756757,3104.651785714286,8437.974093264249,3847.6008583690987,2896.2363636363634,2618.35,1707.264705882353,3631.1944444444443,5283.342541436464,2089.7317880794703,4912.164102564103,3336.158620689655,1620.9129129129128,3274.6666666666665,2847.2950819672133,7608.694444444444,2411.2350746268658,2402.0555555555557,4126.8669527897,2555.8352272727275,9147.080459770115,11408.12037037037,5293.358490566037,1644.3840830449826,2450.7224489795917,11866.79187817259,3081.819512195122,5392.150183150183,1464.5954545454545,4232.475473393201
13,5829.832432432432,4671.176470588235,1885.0147783251232,2719.73851590106,2970.285714285714,1991.5252918287938,6442.852173913044,2432.557603686636,3943.4928909952605,2251.2393162393164,4892.389221556886,2820.6059479553905,4424.184615384615,12221.855263157895,7385.113043478261,5345.391891891892,4751.922018348624,2194.5024390243902,6280.567901234568,1383.6801470588234,3129.7090909090907,6740.164750957854,3242.149758454106,3058.0,3306.1454545454544,4550.294372294372,8907.573122529644,5829.972549019608,3241.5981735159817,9535.126984126984,4021.669603524229,3171.506976744186,2575.172093023256,1813.1189591078066,4113.327464788732,5271.28813559322,2209.8127090301005,5375.0526315789475,3347.3986013986014,1681.3586626139818,3714.4466019417478,3034.1627906976746,8730.787735849057,2434.6780303030305,2608.1463414634145,4876.938864628821,2697.514450867052,9887.023255813954,12633.985849056604,6144.620253164557,1694.7570422535211,2544.8636363636365,13115.75392670157,3307.43,6123.604477611941,1436.9299065420562,4588.285909541105
14,6554.893854748603,5523.729613733905,1921.6243654822335,2892.2158273381297,3271.249134948097,1961.2868525896415,7140.942731277533,2482.4046511627907,4134.315533980583,2261.6666666666665,5067.408536585366,3032.125,4496.57421875,13686.556291390729,8275.017699115044,5846.683486238532,5338.490566037736,2502.6965174129355,6208.6875,1398.954887218045,3381.6236162361624,6805.086274509804,3194.822660098522,3020.921568627451,3420.218604651163,4803.324444444444,9233.975903614459,6579.815261044177,3324.0,10567.508196721312,4207.923423423424,3399.4666666666667,2518.687203791469,1938.6603773584907,4641.553571428572,5066.388235294117,2362.4421768707484,5814.344086021505,3232.553191489362,1746.1450617283951,4192.5,3243.8677966101695,9957.985507246376,2461.5482625482628,2789.7520661157023,5899.303571428572,2802.095238095238,10603.24705882353,13848.40579710145,6821.4358974358975,1738.2724014336918,2600.0168776371306,13939.79679144385,3486.5336787564765,6749.854406130268,1393.377990430622,4924.731746427395
15,7162.2658959537575,6319.894736842105,1953.6614583333333,3051.1501831501832,3608.1087719298243,1923.4146341463415,7752.129464285715,2539.729857819905,4267.507462686567,2253.1390134529147,5246.732919254659,3349.476923076923,4533.956175298805,14431.74,9227.760180995476,6187.633802816901,5893.349514563107,2846.0969387755104,6083.9548387096775,1396.5229007633588,3651.1353383458645,6839.00796812749,3159.934673366834,3026.9601328903655,3554.657142857143,5010.219178082192,9454.835390946502,7244.200819672131,3394.3568075117373,11461.441340782123,4339.635944700461,3541.8009708737864,2417.328431372549,2047.2490421455939,5198.79347826087,4985.969879518072,2505.2568493150684,6307.6741573033705,3074.804347826087,1783.361635220126,4626.7959866220735,3457.553633217993,11323.074626865671,2467.2086614173227,2934.4449152542375,7185.255707762557,2867.956790123457,11460.452380952382,15195.955445544554,7383.941935483871,1768.6227106227107,2617.969827586207,14042.093922651933,3667.2698412698414,7178.62890625,1335.4146341463415,5223.919448709725
16,7798.589285714285,7187.107623318386,1974.837837837838,3177.0408921933085,3960.1921708185055,1910.414937759336,8233.032110091743,2639.951923076923,4414.282051282052,2224.683486238532,5388.032258064516,3775.01968503937,4621.45306122449,14952.743243243243,10143.74074074074,6403.628019323672,6449.25,3216.455497382199,6041.9276315789475,1389.91796875,3970.1609195402298,7022.804081632653,3101.8578680203045,3062.138047138047,3688.650246305419,5207.209302325581,9686.27966101695,7872.112970711297,3421.5555555555557,12276.578034682081,4469.985915492958,3653.24,2310.763819095477,2137.625,5818.077490774907,5117.725,2630.128027681661,6713.780346820809,2917.389705882353,1817.3258785942492,5025.686006825938,3680.8701754385966,13012.591836734693,2485.812,3059.190476190476,8546.378504672897,2855.9294871794873,12433.634146341463,16687.04591836735,7866.071428571428,1790.895910780669,2646.184210526316,13917.52,3789.1195652173915,7436.724,1282.0050251256282,5523.452624766445
17,8201.074534161491,7977.293577981652,1960.1888888888889,3267.625,4314.010909090909,1896.523404255319,8572.144859813085,2722.108910891089,4528.282722513089,2211.6901408450703,5576.258278145695,4265.826612903225,4726.809128630705,15254.409722222223,11108.52380952381,6480.985148514851,6988.523076923077,3681.5675675675675,6049.98,1364.4501992031871,4189.2235294117645,7313.359832635983,3075.1917098445597,3169.634482758621,3763.9396984924624,5423.654028436019,9790.887445887445,8437.222222222223,3439.1330049261082,13031.5,4526.275362318841,3684.0051020408164,2217.5435897435896,2194.746987951807,6432.601503759399,5646.577922077922,2751.3728222996515,7054.958579881657,2795.714285714286,1828.7605177993528,5345.430555555556,3923.8142857142857,14602.439790575916,2508.0734693877553,3169.4115044247787,9806.205741626794,2794.9276315789475,13227.54375,18871.73157894737,8380.213333333333,1817.4377358490567,2715.919282511211,13495.029239766081,3856.502824858757,7583.322448979592,1216.139175257732,5807.655740511511
18,8525.095541401273,8776.476635514018,1949.7386363636363,3330.9115384615384,4677.896678966789,1876.208695652174,8720.028571428571,2754.688775510204,4519.081081081081,2195.24154589372,5766.115646258503,4719.913934426229,4753.374468085106,15173.294964028777,12074.487804878048,6384.734693877551,7479.4,4204.277777777777,5984.721088435374,1323.7967479674796,4306.673306772908,7580.293617021277,3038.952631578947,3320.5384615384614,3790.979274611399,5646.269607843137,9850.44642857143,8840.640350877193,3443.3838383838383,13858.385093167703,4597.727722772277,3722.4074074074074,2198.5343915343915,2229.85306122449,7088.847328244275,6473.697986577181,2854.6219081272084,7390.0245398773,2705.246153846154,1861.7302631578948,5718.992932862191,4158.340579710145,16478.032432432432,2486.899581589958,3293.447963800905,10906.643902439024,2701.1575342465753,13836.993421052632,21421.462365591397,8867.530612244898,1850.1042471042472,2801.201834862385,13035.512195121952,3943.720930232558,7789.05,1166.3105263157895,6079.359629620531
19,8841.736842105263,9507.3961352657,1944.578947368421,3435.0711462450595,5015.565543071161,1865.2711111111112,8614.532019704433,2758.0104712041884,4507.971910112359,2155.3034825870645,5862.514084507042,5120.533333333334,4744.286956521739,15309.044444444444,12873.795,6296.578125,7909.710382513661,4822.603448275862,5799.51048951049,1285.033195020747,4343.451219512195,7803.165217391304,2957.1657754010694,3511.8785714285714,3788.851063829787,5863.025125628141,9937.495454545455,9192.013392857143,3425.09375,14639.448717948719,4595.897959183673,3765.532608695652,2202.6775956284155,2244.6458333333335,7715.50390625,7081.755244755244,2949.5412186379926,7866.651612903226,2622.546875,1875.8233333333333,6181.826714801444,4370.930147058823,18350.301675977655,2440.871794871795,3396.6451612903224,11893.125628140704,2570.7410071942445,14436.268965517242,24407.65168539326,9235.104166666666,1885.5372549019608,2821.50234741784,12600.496815286624,3887.078313253012,8071.646808510638,1129.377049180328,6334.469947850498
20,8972.191780821919,10044.376237623763,1956.469512195122,3546.7217741935483,5249.011450381679,1878.9545454545455,8400.548223350253,2701.2608695652175,4434.137931034483,2090.3571428571427,5862.350364963504,5411.239316239316,4655.315555555556,15557.801526717558,13600.067010309278,6194.032608695652,8213.636871508379,5465.698224852071,5522.560283687943,1254.012658227848,4290.50622406639,7903.290178571428,2785.098360655738,3726.753623188406,3699.2154696132598,6071.292307692308,10022.5,9350.643835616438,3428.251336898396,14961.32,4630.61780104712,3832.5555555555557,2241.776536312849,2235.6382978723404,8192.063745019921,7230.036496350365,3027.3285198555955,8316.466666666667,2581.624,1886.7559322033899,6560.50553505535,4536.3707865168535,19891.8908045977,2385.921397379913,3476.0377358490564,12765.564766839378,2521.7480916030536,15059.194244604316,26981.919540229886,9507.894366197183,1890.429718875502,2749.956730769231,12098.809210526315,3849.9068322981366,8323.991341991343,1101.4775280898875,6520.108882265073
21,9327.496402877698,10587.666666666666,1975.7070063694268,3658.1188524590166,5364.929961089494,1919.8657407407406,7781.0,2620.9666666666667,4292.988095238095,2039.4188481675392,5821.25,5635.069565217392,4538.713636363636,15515.84126984127,14146.984042553191,6118.893854748603,8426.941860465116,6129.90303030303,5117.304347826087,1228.5387931034484,4201.822033898305,7849.633027522936,2542.123595505618,3869.3259259259257,3617.3333333333335,6299.724867724868,9931.64114832536,9357.863849765257,3378.7912087912086,15196.6875,4560.951612903225,3944.1657142857143,2299.8372093023254,2232.6608695652176,8526.437246963562,7020.384615384615,3087.4963503649633,8821.668965517241,2483.4634146341464,1882.3827586206896,6851.560606060606,4599.820610687023,21311.51479289941,2282.3991031390133,3497.6490384615386,13452.550264550264,2471.8740157480315,15950.145038167939,28924.047337278105,9586.992857142857,1890.1975308641975,2627.960591133005,11585.931506849314,3782.5806451612902,8363.836283185841,1067.0804597701149,6635.680974466609
22,9373.589552238805,10959.617801047121,1954.7777777777778,3803.390756302521,5411.0318725099605,1959.8915094339623,7104.181818181818,2512.1609195402298,4148.795031055901,2004.3494623655913,5628.674603174603,5887.491071428572,4346.196261682243,15601.172131147541,14679.657608695652,5919.5,8410.167664670658,6794.7594936708865,4653.251851851852,1230.654867256637,4090.5086206896553,7632.173708920188,2274.416184971098,3947.9125475285173,3494.5,6477.690217391304,9760.122549019608,9195.91826923077,3276.3389830508477,15225.138686131388,4474.961111111111,4069.01775147929,2258.9580838323354,2253.973094170404,8725.185950413223,6885.903225806452,3170.1037037037036,9307.136690647481,2400.294117647059,1873.1795774647887,6915.453846153846,4602.05905511811,21972.0,2180.4884792626726,3467.6847290640394,14162.092896174863,2398.608333333333,16747.32283464567,30287.462962962964,9316.824817518249,1886.3138075313807,2445.419191919192,11285.2695035461,3714.9054054054054,8265.918552036199,1047.3154761904761,6676.283661037574
23,9389.0390625,11441.333333333334,1937.5374149659865,3942.4137931034484,5445.991902834008,1973.5265700483092,6097.061111111111,2334.98224852071,4057.224358974359,1971.411111111111,5430.371900826446,6065.912844036698,4189.961904761904,15134.31623931624,15237.432584269663,5641.449704142012,8459.775,7314.854304635762,4152.833333333333,1232.86301369863,4028.022026431718,7425.800970873786,2030.5449101796407,3934.285714285714,3471.4756097560976,6698.54748603352,9565.954545454546,8841.63054187192,3144.625730994152,15354.44696969697,4493.229885057472,4188.445121951219,2248.2875,2331.1926605504586,8827.262711864407,6913.806722689075,3257.6439393939395,9857.699248120301,2317.675213675214,1866.383512544803,7001.839215686275,4554.741935483871,22447.87261146497,2065.845070422535,3431.603015075377,14825.393258426966,2328.8706896551726,17650.81300813008,31452.166666666668,9086.266666666666,1883.9442060085837,2246.625,11138.700729927008,3650.6388888888887,7904.018518518518,1030.4478527607362,6695.482858763042
24,9507.256198347108,11901.372222222222,1940.7801418439717,4121.79295154185,5463.406639004149,1951.3930348258707,5127.517045454545,2181.4539877300613,4010.9602649006624,1963.0344827586207,5159.226086956522,6231.713615023475,4015.630541871921,14407.36607142857,15687.735294117647,5274.858895705522,8566.193548387097,7825.482758620689,3765.4609375,1238.9299065420562,3969.436936936937,7230.762376237623,1829.320987654321,3865.6324110671935,3353.5506329113923,6927.546511627907,9239.41237113402,8426.859296482413,2975.0548780487807,15220.277777777777,4459.894117647059,4307.7106918239,2184.0451612903225,2437.3915094339623,8805.337662337663,6930.544642857143,3350.015444015444,10445.55905511811,2306.09649122807,1846.1127272727272,7160.221774193548,4411.195020746888,22480.993377483443,1967.0869565217392,3366.8497409326424,15550.279069767443,2249.572727272727,18499.381355932204,32238.205298013247,8831.714285714286,1871.0394736842106,2082.351063829787,11288.20610687023,3558.401459854015,7501.117924528302,1040.5414012738854,6688.380059719711
25,9307.939130434783,12372.875,1928.2686567164178,4341.027027027027,5476.381355932203,1955.208121827411,4137.880952380952,2035.4967741935484,3975.7241379310344,1950.5621301775147,4923.163636363636,6390.378640776699,3878.1464646464647,13561.579439252337,16036.451807228916,4909.803797468355,9048.408163265307,8292.050724637682,3445.5564516129034,1241.2571428571428,3918.5925925925926,7079.515306122449,1620.6025641025642,3741.275303643725,3334.4901960784314,7178.760479041916,8825.37037037037,7887.2,2877.069182389937,14839.35294117647,4398.159509202454,4330.175324675325,2183.8310810810813,2563.2512077294687,8712.41592920354,6898.942307692308,3452.114624505929,11013.0756302521,2336.4821428571427,1829.8694029850747,7390.5495867768595,4216.91914893617,22130.72602739726,1856.6584158415842,3277.228723404255,15769.263473053892,2212.1346153846152,18967.575221238938,32890.83916083916,8540.561538461538,1851.599099099099,1964.792349726776,11532.52380952381,3528.348484848485,7103.632850241546,1054.6291390728477,6652.083701683574
26,9283.091743119267,12825.964285714286,1887.09375,4575.47465437788,5414.168831168831,1995.6666666666667,3393.0,1918.3466666666666,3981.5785714285716,1917.851851851852,4782.663461538462,6564.950495049505,3685.2041884816754,12553.823529411764,16065.424050632912,4562.198675496688,9622.475177304965,8929.436090225563,3205.5666666666666,1229.4137931034484,3858.78672985782,7084.4631578947365,1358.88,3613.0946502057614,3298.2244897959185,7411.82208588957,8459.07650273224,7236.510526315789,2789.5032258064516,14047.469026548673,4336.474358974359,4221.844594594595,2175.8321678321677,2649.36815920398,8329.384615384615,6643.581632653061,3501.9076305220883,11363.80357142857,2443.8256880733943,1826.4507575757575,7593.160337552743,3997.815789473684,21904.755395683453,1795.5532994923858,3140.5384615384614,15807.44099378882,2175.57,18945.88888888889,33329.93382352941,8271.622047244095,1826.589861751152,1850.5988700564972,11830.375,3471.8790322580644,6812.445544554455,1059.8137931034482,6586.744247484121
27,9165.833333333334,13185.487804878048,1849.4628099173553,4892.1809523809525,5329.429203539823,1987.3081081081082,2826.4050632911394,1836.7291666666667,3979.626865671642,1899.5668789808917,4703.272727272727,6745.290816326531,3468.962365591398,11728.690721649484,15807.058441558442,4245.631944444444,10129.470588235294,9565.920634920634,3018.0258620689656,1218.1218274111675,3762.6019417475727,7149.737704918033,1238.489655172414,3434.0168776371306,3284.9148936170213,7654.442307692308,7979.157303370786,6667.688172043011,2656.503355704698,13315.169811320755,4348.456953642384,4078.777777777778,2156.8623188405795,2736.9795918367345,7741.488372093023,6256.065934065934,3534.6652892561983,11635.188679245282,2534.361904761905,1815.6100386100386,7953.939130434783,3792.6863636363637,21641.52671755725,1698.3403141361257,3046.7670454545455,15843.103225806452,2156.3229166666665,18676.02912621359,33751.19083969466,7975.782258064516,1797.5471698113208,1804.2176470588236,12073.078260869564,3541.1512605042017,6450.2639593908625,1072.9208633093526,6514.973608896603
28,9173.816326530612,13469.723270440252,1837.4273504273503,5220.21359223301,5304.381818181818,1922.1222222222223,2469.4144736842104,1786.807142857143,4023.124031007752,1897.5066666666667,4704.744680851064,6724.047368421053,3289.0662983425414,11230.36559139785,15442.651006711409,3960.340579710145,10361.884615384615,10096.860655737704,2842.776785714286,1207.9114583333333,3639.3366834170856,7302.213483146067,1137.9716312056737,3283.4137931034484,3217.60447761194,7857.42,7429.8488372093025,6144.950549450549,2505.944827586207,13023.65,4285.937931034483,3842.268115942029,2139.8473282442746,2788.6858638743456,7108.4047619047615,5816.232558139535,3507.0421940928272,11729.66,2541.774509803922,1823.5833333333333,8283.690582959642,3609.9342723004693,21195.656,1617.7351351351351,2972.664705882353,15509.36,2114.0978260869565,18332.79797979798,34050.048,7583.433333333333,1790.878640776699,1807.5939393939393,12432.871559633028,3602.3333333333335,6032.78125,1087.8432835820895,6430.619583145889
