,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,0.6558858023306909,0.7028233682267753,0.762015279728106,0.8304574274964859,0.922574463396225,1.023341365399019,1.1463190682397524,1.2698485947275089,1.4046065411082445,1.5536363482226268,1.6910612665320637,1.79748603441512,1.8391842164108758,1.838742092509009,1.8040723235402856,1.782199134516741,1.7712991087479433,1.7636129360176103,1.731978985401871,1.6991012215303338,1.644070655637349,1.5870292998748046,1.539905698679487,1.517203125008235,1.4946153088454583,1.4712339169036612,1.4448867719236222,1.395127539275523,1.3327716367405014,1.2738038187990124,1.2100322018039356,1.15162692009861,1.0828892483748063,1.0208254424000842,0.9748022358977845,0.9400176260004266,0.9313816999966802,0.9103646871832884,0.9064091418786229,0.9060903943387926,0.9000210731982259,0.8970437779902247,0.8874820799183744,0.9080441072125369,0.8974757647332988,0.9277926212773041,0.9105267162164797,0.9021742336604226,,,,,,,,,,,,,,,
1,0.49346091468818076,0.532209391173656,0.5774506405286507,0.6195654614426943,0.6657156691664831,0.7019321630348414,0.7275922711561446,0.7456875321130543,0.7818127469223691,0.8197917173402317,0.875230304141083,0.9449572305617442,1.0224512204666247,1.089066643840049,1.1805376830237775,1.2523258607411742,1.3106946567517777,1.3682233475910748,1.415942103926341,1.4913943553816427,1.559577006612639,1.6605620599121536,1.7446852056053068,1.7972917792475749,1.8491580779895862,1.9286355838596234,2.0231652865460434,2.1449337583235804,2.2227808872168833,2.2939732350652284,2.3343204941225024,2.3681299608907764,2.323751509923196,2.254809970000532,2.1943044220648886,2.0864554999972227,2.002308550222898,1.97836729285421,1.932283933313577,1.9997702481511388,2.013450684560236,2.1623290119910745,2.2873894451852723,2.078482350831673,,,,,,,,,,,,,,,,,,,
2,0.3588922789573338,0.38257485134805974,0.42744507056604364,0.4952306354786489,0.5923105913766913,0.7206579917592715,0.8675097264972422,1.0187870841954936,1.173178865433284,1.3418419899615004,1.5529197805620787,1.8051438864973477,2.074359226964681,2.308474135764967,2.5022091044021204,2.634825492834545,2.705286809306711,2.764894442367962,2.7909866408103197,2.8057979041186054,2.76794384779974,2.7088404276608022,2.6118874468751536,2.509745695842321,2.4131617808181303,2.3033113934164238,2.1199285487629282,1.8873658702584009,1.6548040253528553,1.3929624217376264,1.154834816402214,0.9238862162593142,0.7425871415208202,0.6052187070895582,0.48081832887480663,0.395519441211555,0.33841270060844564,0.30870151987339695,0.2881663468699382,0.28164334244485384,0.2706051357346475,0.26505947335034563,0.2617945806026809,0.2574689585533987,0.25317453037687143,0.2476957277904434,0.2448355557897442,0.24796785746441496,0.2432154861438088,0.24741427120601595,0.2417938373957134,0.26444223974727415,,,,,,,,,,,
3,0.2477864427230201,0.2639884713147456,0.28188731268452233,0.304558737730877,0.33835370710086154,0.3826200465050872,0.43022905563524466,0.4871666974618447,0.5395922079031082,0.5934046370821813,0.6389620614979619,0.6823903694937519,0.7256423223807678,0.782197248117123,0.8406778197747162,0.9173337208559239,1.0231999810394576,1.1561084841902418,1.2900356408363922,1.4283105131228644,1.5878564110137972,1.7425050180955874,1.905133894267375,2.06377508849731,2.2796792508961428,2.477949846554827,2.684519356889978,2.8622039947990405,3.046420698335439,3.173691176081533,3.1949227759514653,3.12141308288138,2.969182745562561,2.8420021621258664,2.799989839286657,2.660923622415812,2.4767689780310627,2.2692448808974786,2.100049037203147,1.9802657539907547,1.8464960002402415,1.6562487808714192,1.4335441057920912,1.0839998926306311,0.9100076900373746,0.9356957776247968,,,,,,,,,,,,,,,,,
4,0.8958500233712862,0.9346858132380603,0.9714678002091551,1.0137785269845851,1.052167349006231,1.0873749443316167,1.1009887878325952,1.1266027744285239,1.1485900613017996,1.1687436369783306,1.1781284144955182,1.1887807774509742,1.1903917147749048,1.1951432746487451,1.2034096762789532,1.2231399979233628,1.2378833978173158,1.2573187783044777,1.2968336225247483,1.3712669389632985,1.4753276741518577,1.566214683090533,1.6412706572460882,1.7019709715461568,1.7672406930540596,1.80555712787989,1.8312287037002704,1.8581561038186833,1.901825757071521,1.9353331121320454,1.9582220941675368,1.9732307445432453,1.9750822776797168,1.9439338064635538,1.9265908787792543,1.8657091659490164,1.84009976510338,1.7739748774578261,1.639921347667972,1.4908435936152167,1.3174652841634664,1.1944523034329562,1.0757638599884796,1.0066644271155867,0.9396450942194046,0.893045414664428,0.848903812707297,0.8263922337910891,0.7917720991948154,0.7674665262572018,0.7514300872816809,0.7086310738130936,0.692664615003709,0.6751475850207935,0.6530258579012386,0.6441607967343915,0.6523543642520729,0.6218510442545595,0.6364376664844209,0.6170374589187054,,,
5,0.937974116835209,0.9976782310786249,1.067302192061792,1.1649950872956072,1.290382965975025,1.4105475276273298,1.5206007161679913,1.6175428563516137,1.7062722574579798,1.8004489957057732,1.8404097043741081,1.8599636663921248,1.8597335804298816,1.8469039714144058,1.8184012214037488,1.776405116016747,1.7053064782570235,1.618077392671981,1.514126237005367,1.422374979137762,1.3595889382472872,1.3375022548763411,1.3119007683021708,1.3085659395854699,1.2964960926919906,1.2895332160587902,1.247043902983236,1.247153575518904,1.2296161499311553,1.2096340798737244,1.1939363328378678,1.1826783610382723,1.1547259152524216,1.138413017639518,1.112269467845166,1.0946089928201705,1.0804020706801334,1.0719941202983974,1.0656359356988905,1.0629132815845352,1.0523504606021068,1.0546079128229853,1.0595598877868224,1.0682768897586006,1.07798158566383,1.0943485968119517,1.1107254414987302,1.1351086115089095,1.1655819148338677,1.1459449769117152,1.0914044198183444,1.0340209342608697,0.9938179840729038,0.9813804757744394,0.957324286781515,0.9588974109775538,0.961400242719094,0.9754200111463147,1.006607641050662,,,,
6,0.2923072506186929,0.32276456689717775,0.3607501950294505,0.39569544809533114,0.4391350221186058,0.4807151099797023,0.5157293605459871,0.5483580693602983,0.5771963757440649,0.6142184253136107,0.6622855935309871,0.7251963768322852,0.7991181355781753,0.8818309339085255,0.9527290635766407,1.0140829690322526,1.0819469607636962,1.1510649344405988,1.2155524467842633,1.300722960848136,1.3935438327320104,1.5061975012389468,1.640812644178105,1.7514457626954565,1.890858807787218,2.0267799861522753,2.206515215273094,2.4073293096906725,2.6252946795817187,2.8588426059489906,3.1127709524299902,3.384907455969745,3.6223934261257122,3.8399413929979485,4.026113355338398,4.216983101333073,4.379584707804672,4.571111776882256,4.7585524684026845,4.917558373286249,5.08049429712913,5.229589894460727,5.219003884186809,,,,,,,,,,,,,,,,,,,,
7,0.8280087430878256,0.8965953887307989,0.9560339432536704,1.021243618298635,1.1005565061176632,1.1876004035107641,1.2822124543518867,1.366018896616021,1.4239443932131817,1.4602103869434537,1.4793830447569036,1.4822106061688622,1.4771322431028515,1.4666266048922243,1.4588834459811604,1.4408997456581816,1.4221302276620718,1.4130965012711236,1.4019019662709016,1.3790820445936587,1.3868773122517184,1.3871232290583495,1.4020242056192271,1.4084000662168865,1.388710551718069,1.3510648013671402,1.3247994973145976,1.298049592798671,1.3109884015817157,1.3508944053632903,1.3625647709828128,1.3763039354647404,1.3739692122276717,1.395235435939517,1.3998550563989414,1.4009941782683366,1.4140702753325833,1.4004991242258327,1.3752763061106357,1.3822435759999767,1.394210745338357,1.4392053407348973,1.4530331251731354,1.4378060480321144,1.4288836829991467,1.406336538185154,1.4244615596868664,1.4752543066482198,,,,,,,,,,,,,,,
8,0.4353059205154119,0.5032913918491535,0.5944280362490869,0.6998410137111956,0.8124878605799325,0.9252154813512526,1.0278213592158687,1.1097126859937632,1.1718976699400188,1.2255995101533848,1.2791894854503905,1.3284829011425532,1.3732327220562908,1.408075911061201,1.4471227262573154,1.4682984583160938,1.4766557881302864,1.4778453235364013,1.4951235103262983,1.526223709040308,1.5483723149571214,1.5519294441478864,1.5552264074570656,1.5706342417413424,1.5742553380836901,1.5885692878098887,1.616559752666445,1.641377143099852,1.6715180967607493,1.7087969081620757,1.7051307587005904,1.7136114089783894,1.7145969983623877,1.7154431478448153,1.7215288996072668,1.73262733433737,1.7468437910569348,1.7412904913611247,1.731245870105825,1.677983217298942,1.6671012366348978,1.6635227578773597,1.6755234611662204,1.6854923072386612,1.660983491939932,1.6408824981866956,1.6080970704089963,1.527746321461429,1.4558777899426216,1.4335562641109154,1.4670695098691595,1.4765973350089252,1.4248821343839944,1.5100093914945287,,,,,,,,,
9,0.6739869115766697,0.7148764836431178,0.7655025151218421,0.8242321863849864,0.8899430628351267,0.9698348089152314,1.0509111833785225,1.123243078169353,1.1918095716958181,1.2611475648137747,1.3388314265103203,1.409432805546995,1.5001026375507498,1.5913643909694613,1.6886638455849734,1.7544332648166516,1.8082395484585096,1.860435316969837,1.8890536747639448,1.9035177213397692,1.908585413516712,1.8918850652752797,1.8728635644043585,1.830688785047654,1.7909839578336653,1.761886125893754,1.7211553889879545,1.683662313555377,1.6464512885215317,1.5688022221289832,1.4581976225407147,1.366612581164117,1.2977435473294507,1.1887212801530356,1.107784200770111,1.0136032517227898,0.9487214374435178,0.8944997364929727,0.8621145830337354,0.848383915685846,0.8366203362064519,0.8349618975909132,0.8305101908732826,0.8148721381341906,0.7955885770035224,0.777917678068101,0.7608087380603015,0.7644442615368601,0.7600988509828407,0.7626565911058765,0.7501461662250622,,,,,,,,,,,,
