,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,mean
11,2682.0694444444443,3496.6787330316743,2004.1832797427653,8878.141463414635,4123.815217391304,9898.920212765957,2677.930909090909,2458.58547008547,4418.773480662983,2015.9211618257261,3568.4896907216494,2085.5120967741937,4020.271739130435,2441.648275862069,3917.5638766519824,3887.1699604743085,2381.0565217391304,7993.846534653465,2371.9434782608696,5126.039603960396,2830.572347266881,2141.1556603773583,2193.57476635514,4410.626984126984,6801.0,2007.2155172413793,2013.4536741214058,1577.0181818181818,1645.7722772277227,2605.511029411765,2696.681081081081,3070.074889867841,2767.6802973977697,3005.4074074074074,5516.707182320442,3592.31464133445
12,2901.099526066351,3846.675925925926,2039.1758957654722,10152.24623115578,4709.391061452514,10447.154696132597,2796.893382352941,2508.1810344827586,5082.685393258427,2087.700421940928,4280.442105263158,2159.2131147540986,4459.611111111111,2488.2535211267605,4388.2972972972975,4700.872,2603.3451327433627,8491.081218274112,2755.733333333333,5826.964646464647,3094.5718954248364,2373.9565217391305,2394.445497630332,5400.341463414634,7576.605405405406,2108.7894736842104,2099.6698717948716,1627.1,1697.734693877551,2654.14606741573,2863.561797752809,3237.2792792792793,3239.102661596958,3140.25,5704.8,3941.0677622262087
13,3069.917073170732,4206.103773584906,2080.5348837209303,11510.09793814433,5342.0114942528735,10630.642045454546,2914.2379182156133,2564.0873362445413,5616.903409090909,2177.9913793103447,5037.9731182795695,2255.55,4953.735632183908,2555.546762589928,4878.493087557604,5579.222672064778,2787.3529411764707,8938.291666666666,3282.714932126697,6298.160621761658,3347.96357615894,2650.6108374384235,2623.9806763285023,6052.759336099585,8144.4944444444445,2185.6742081447965,2202.4358974358975,1679.905487804878,1726.34554973822,2679.6188679245283,2969.2011494252874,3363.259259259259,3734.868725868726,3245.027932960894,5825.374269005848,4260.3168258181495
14,3205.975,4506.019417475728,2139.861952861953,13046.768421052631,5942.136094674556,10668.479532163743,3013.8257575757575,2667.641255605381,6099.2807017543855,2249.2675438596493,5732.594444444445,2314.2820512820513,5553.514792899408,2632.235294117647,5442.127962085308,6538.9098360655735,2948.221198156682,9405.290322580646,3990.3317757009345,6419.622340425532,3588.4362416107383,2937.170854271357,2856.294117647059,6246.257383966245,8462.28735632184,2247.4768518518517,2287.4903846153848,1765.3148148148148,1759.715053763441,2732.741312741313,3014.5808383233534,3521.4928909952605,4218.388235294117,3287.4310344827586,5832.096385542169,4550.6731271721055
15,3326.451282051282,4692.825870646766,2169.9112627986347,14764.75956284153,6628.25,10549.426829268292,3067.6472868217056,2772.1146788990827,6540.8975903614455,2291.6801801801803,6223.375,2355.3449781659388,6154.274390243902,2725.223076923077,6076.83574879227,7532.5684647302905,3064.9669811320755,9947.71270718232,4670.708133971292,6269.103260869565,3774.9590443686006,3233.6373056994817,3123.168316831683,6069.491304347826,8520.147928994083,2288.8952380952383,2354.0836012861737,1842.4,1770.0,2740.8313725490198,2981.776397515528,3637.6116504854367,4661.516,3316.5714285714284,5898.275,4801.069767846403
16,3390.5555555555557,4842.893401015229,2164.2822299651566,16280.797752808989,7234.2405063291135,10795.880503144654,3112.2450592885375,2869.760563380282,6925.074074074074,2287.4377880184334,6483.333333333333,2346.03125,6604.0573248407645,2806.031496062992,6711.910891089109,8620.531645569621,3148.2884615384614,10546.426136363636,5416.4487804878045,6011.101123595506,3882.7612456747406,3535.652406417112,3357.5532994923856,5881.561946902655,8446.335365853658,2325.990243902439,2365.083870967742,1914.984126984127,1774.8628571428571,2716.466135458167,2948.775641025641,3751.4158415841584,5011.967479674797,3349.577639751553,5933.487012987013,5022.680085436579
17,3423.1147540983607,4934.8421052631575,2091.3180212014136,17314.833333333332,7800.17880794702,11323.712418300654,3131.185483870968,2978.403846153846,7284.187096774193,2274.698113207547,6651.168674698795,2302.981818181818,6938.703947368421,2961.7903225806454,7280.903553299492,9774.21645021645,3210.064039408867,11067.520710059172,6287.904522613066,5735.040697674419,3911.1619718309857,3765.934065934066,3568.3128205128205,5827.922727272728,8119.094339622641,2327.3830845771145,2362.3870967741937,1972.1612903225807,1778.764705882353,2680.5532786885246,2853.17880794702,3786.9137055837564,5303.074380165289,3360.267515923567,6108.195945945946,5214.059270092434
18,3439.2625698324023,4903.032432432433,2048.0573476702507,18225.323353293414,8295.027586206896,11739.755102040815,3050.3347107438017,3059.8960396039606,7654.827814569537,2278.2608695652175,6706.60248447205,2247.5560747663553,7120.335616438356,3165.5785123966944,7836.738219895288,10950.765486725664,3262.909090909091,11540.678787878787,7138.19587628866,5477.850299401198,3829.9142857142856,3959.1363636363635,3786.931216931217,5950.395348837209,7556.559210526316,2272.3061224489797,2325.546925566343,2001.049180327869,1761.8060606060606,2630.575,2782.582191780822,3817.5,5507.603375527427,3320.2119205298013,6137.972222222223,5365.173648565307
19,3340.597701149425,4901.316666666667,2031.8284671532847,18993.83125,8877.071942446044,12233.394366197183,2979.5338983050847,3111.477157360406,7712.5931034482755,2264.1633663366338,6505.871794871795,2205.658653846154,7355.178571428572,3484.5714285714284,8348.306451612903,11969.963800904978,3261.9635416666665,11951.61875,7909.652631578947,5298.617283950617,3624.0836363636363,4121.502923976608,3967.4032258064517,6173.247619047619,6810.47972972973,2164.648936170213,2301.3745928338762,2003.3966666666668,1743.062893081761,2518.7008547008545,2676.964285714286,3778.2043010752686,5598.809523809524,3237.5103448275863,5872.27205882353,5466.539212003506
20,3186.377245508982,4908.959537572255,2040.74531835206,19374.11612903226,9327.597014925374,12333.051470588236,2875.779220779221,3115.167539267016,7707.971223021583,2229.5538461538463,6334.3533333333335,2156.7821782178216,7487.34074074074,3971.043103448276,8711.627777777778,12923.831775700935,3227.8655913978496,12409.300653594772,8532.505494505494,5127.141025641025,3366.8661710037177,4223.084337349397,4120.794444444445,6483.656862745098,5901.121428571429,2034.5464480874316,2318.344262295082,1992.6655405405406,1692.2105263157894,2394.5676855895194,2573.3185185185184,3750.281767955801,5657.380530973452,3141.885714285714,5430.488549618321,5516.066371652946
21,3047.2654320987654,4940.803571428572,2105.6679389312976,19414.733333333334,9677.787401574804,12041.038759689922,2740.9867256637167,3092.532258064516,7416.143939393939,2174.925925925926,6014.356164383562,2110.3857868020305,7459.2265625,4601.353982300885,8852.314285714287,13632.442857142858,3150.723756906077,13139.425675675675,9052.168539325843,4938.3087248322145,3106.8867924528304,4247.29375,4201.982758620689,6815.442211055276,5023.207407407407,1863.1061452513966,2369.3708609271525,1976.4793103448276,1669.1554054054054,2238.609865470852,2478.923076923077,3696.2655367231637,5632.513513513513,3006.5187969924814,5316.158730158731,5521.271593798144
22,2862.4102564102564,4944.685185185185,2200.7906976744184,19512.305555555555,9912.141666666666,11562.180327868853,2560.126696832579,3053.1491712707184,7138.71875,2131.9510869565215,5610.050724637681,2103.6544502617803,7400.696721311476,5242.518181818182,8824.426035502958,14215.295566502464,3007.103448275862,13857.711267605633,9538.942196531792,4632.041666666667,2871.4903474903476,4275.346405228758,4270.289940828402,7200.733333333334,4289.34375,1705.5028901734104,2432.9933110367892,1960.898245614035,1636.7428571428572,2083.935483870968,2343.8467741935483,3624.2294117647057,5510.619266055046,2869.9291338582675,5088.991596638655,5499.308354307553
23,2657.8866666666668,5000.891025641025,2311.4880952380954,19385.094890510947,10050.159292035398,10841.060344827587,2365.4331797235022,2980.0,6754.495934959349,2069.8379888268155,5026.112781954887,2094.5860215053763,7559.836206896552,5755.560747663551,8603.64417177914,14753.361809045226,2828.329411764706,14275.60583941606,9884.562874251496,4270.847826086957,2678.7351778656125,4273.442176870748,4287.036585365854,7626.1,3534.901639344262,1580.125748502994,2479.0439189189187,1960.6192170818506,1606.6940298507463,1940.9150943396226,2229.358974358974,3584.3132530120483,5391.260663507109,2759.561983471074,4957.116071428572,5438.800561220332
24,2456.8055555555557,4983.093959731544,2449.6923076923076,19496.840909090908,10251.803738317756,10023.587155963303,2162.448113207547,2856.251461988304,6296.076923076923,2004.1436781609195,4541.484375,2066.049723756906,7809.909090909091,6131.913461538462,8320.955974842767,15261.720207253886,2605.397590361446,14399.573643410853,10064.149068322982,3651.7954545454545,2526.409638554217,4205.605633802817,4215.308176100629,7945.224043715847,2955.521739130435,1506.275,2550.626712328767,1952.8654545454544,1570.7984496124031,1811.9903381642512,2088.3125,3594.66875,5207.9514563106795,2665.7739130434784,4457.076923076923,5345.374317746082
25,2329.8985507246375,5001.159722222223,2557.7261410788383,19340.728,10393.07,9129.893203883496,1974.2766990291261,2722.9454545454546,5843.616071428572,1927.4378698224853,3895.305785123967,2025.4685714285715,8116.066666666667,6378.34,8042.827814569537,15628.748663101604,2361.5597484276727,14272.22950819672,10135.173076923076,3124.712,2409.0411522633744,4165.757352941177,4107.63870967742,8014.353932584269,2563.2727272727275,1441.0196078431372,2635.195804195804,1914.2066420664207,1528.7317073170732,1706.605,1969.0188679245282,3544.3225806451615,4912.97,2594.0555555555557,3999.0,5220.182091070265
26,2231.6165413533836,4974.211678832116,2657.3728813559323,19857.51694915254,10528.54347826087,8245.479166666666,1847.019801980198,2613.672955974843,5441.485981308411,1867.3827160493827,3342.295652173913,1983.8639053254437,8513.88,6418.459183673469,7763.358620689655,15777.03825136612,2165.9220779220777,14284.155172413793,9955.593333333334,2665.0593220338983,2340.523012552301,4114.136363636364,3987.0666666666666,7998.1781609195405,2311.8058252427186,1397.2147651006712,2755.423487544484,1879.9737827715355,1473.0086206896551,1634.5927835051546,1881.9,3470.986394557823,4621.68556701031,2531.13,3433.7368421052633,5113.293998347672
27,2164.51968503937,4922.076335877862,2745.08658008658,20660.696428571428,10835.802325581395,7546.258426966292,1753.219387755102,2577.616883116883,5069.4607843137255,1816.8789808917197,2876.777777777778,1930.7668711656443,8894.191489361701,6422.072916666667,7404.330935251798,15866.0625,2010.6442953020135,14397.072727272727,9403.118055555555,2313.6846846846847,2277.1459227467813,4023.8809523809523,3875.2430555555557,7685.934131736527,2163.907216494845,1358.1048951048951,2932.2789855072465,1835.4478764478765,1435.018018018018,1549.712765957447,1781.4842105263158,3357.111888111888,4268.486772486773,2498.1382978723404,2927.6067415730336,5016.566851478838
28,2168.9327731092435,4906.333333333333,2848.5822222222223,21647.66037735849,11000.185185185184,7010.168674698795,1689.6335078534032,2556.2147651006712,4752.237113402062,1741.5294117647059,2613.6990291262136,1865.4050632911392,9304.044943820225,6406.645161290323,7024.345864661655,15799.60946745562,1862.4084507042253,14718.557692307691,8616.007194244605,2061.5607476635514,2201.8995633187774,3962.4180327868853,3740.080291970803,7177.695652173913,2090.9444444444443,1343.4117647058824,3173.385185185185,1801.8267716535433,1398.2429906542056,1470.2747252747254,1665.6666666666667,3195.195652173913,3908.0273224043717,2478.8314606741574,2503.059523809524,4934.420600756867
29,2212.9557522123896,4912.806722689075,2837.880733944954,22079.35,11136.723684210527,6689.857142857143,1586.1459459459459,2557.7762237762236,4448.04347826087,1637.1586206896552,2566.3298969072166,1831.6381578947369,9754.988095238095,6326.888888888889,6631.15625,15678.50303030303,1748.4855072463768,15438.816326530612,7919.624060150376,1906.95,2126.2321428571427,3865.177966101695,3580.0757575757575,6721.333333333333,2068.8,1318.7230769230769,3469.662878787879,1761.7831325301204,1393.6039603960396,1395.0282485875707,1549.44578313253,2938.8320610687024,3668.0730337078653,2397.4166666666665,2265.8101265822784,4869.202191028479
30,2212.9065420560746,4977.598214285715,2821.803738317757,22564.09574468085,11278.267605633802,6416.7464788732395,1480.2067039106146,2559.394160583942,4169.64367816092,1547.9574468085107,2576.0555555555557,1799.8620689655172,9982.2,6360.689655172414,6240.115702479339,15459.253164556962,1643.134328358209,16220.869565217392,7415.031496062992,1839.516129032258,2071.3136363636363,3756.410714285714,3476.3125,6122.126666666667,2056.397435897436,1307.219512195122,3803.7961538461536,1733.4959016393443,1352.5052631578947,1324.9941860465117,1464.9610389610389,2741.6507936507937,3491.1744186046512,2236.1012658227846,2140.9594594594596,4818.421912151694
31,2186.8333333333335,4993.259615384615,2764.473429951691,22923.56818181818,11271.194029850747,6037.923076923077,1420.6494252873563,2514.492424242424,3896.1951219512193,1463.8823529411766,2650.6071428571427,1792.2700729927008,10015.75,6390.385542168675,5954.565217391304,15257.23178807947,1550.84375,17003.931034482757,6779.1596638655465,1756.2921348314608,2035.392523364486,3614.9813084112147,3412.756097560976,5704.737931034483,2077.25,1306.6410256410256,4114.16015625,1699.4978902953587,1345.3111111111111,1244.830303030303,1394.6760563380283,2548.5126050420167,3278.156626506024,2096.8,2079.157142857143,4759.324803308428
32,2080.315789473684,5039.030612244898,2642.3762376237623,23582.98795180723,11265.682539682539,5487.5,1358.5714285714287,2432.3622047244094,3642.6794871794873,1355.576923076923,2700.784810126582,1762.8257575757575,9945.555555555555,6444.556962025316,5702.540540540541,15181.034246575342,1487.6504065040651,17726.29268292683,6137.283185840708,1713.6904761904761,1983.9282296650717,3459.627450980392,3444.85593220339,5332.185714285714,2111.818181818182,1292.3963963963963,4359.93625498008,1659.1379310344828,1315.7261904761904,1189.7848101265822,1305.1641791044776,2414.3303571428573,3102.5471698113206,1967.5211267605634,2040.8153846153846,4704.830660218475
33,1972.590909090909,4997.5,2574.0461538461536,24248.59493670886,11168.728813559323,4866.181818181818,1316.5670731707316,2290.0666666666666,3358.876712328767,1280.2926829268292,2801.5810810810813,1745.712,9705.926470588236,6475.631578947368,5475.537735849057,15215.148936170213,1373.764705882353,18192.089743589742,5588.6355140186915,1662.5949367088608,1917.512315270936,3272.127659574468,3480.1315789473683,5095.007462686567,2153.016129032258,1272.3173076923076,4510.910204081632,1632.1866666666667,1293.139240506329,1151.9934210526317,1225.049180327869,2342.7102803738317,2974.078431372549,1855.8955223880596,1954.7068965517242,4641.167164738311
34,1833.9512195121952,4927.604651162791,2504.4708994708994,24975.88,11051.418181818182,4170.729166666667,1296.867924528302,2151.4347826086955,3117.955223880597,1210.1379310344828,2902.7285714285713,1720.9,9522.758064516129,6526.164383561644,5270.42,15285.875,1301.4690265486727,18550.80821917808,5126.676470588235,1624.3513513513512,1827.7272727272727,3164.722222222222,3524.6111111111113,4871.906976744186,2211.8793103448274,1245.69,4611.558333333333,1578.0954545454545,1265.04,1119.8219178082193,1152.290909090909,2314.656862745098,2813.0342465753424,1752.063492063492,1851.2222222222222,4582.197754268263
35,1765.3783783783783,4919.5125,2489.2065217391305,25775.915492957745,10317.78,3613.7804878048782,1298.3766233766235,2051.072727272727,3026.5737704918033,1173.954128440367,2959.4242424242425,1712.8230088495575,9282.055555555555,6563.816901408451,5080.574468085107,15108.415384615384,1230.0462962962963,18529.376811594204,4734.082474226804,1538.5652173913043,1757.139896373057,3028.0243902439024,3497.9223300970875,4788.2786885245905,2293.074074074074,1242.2842105263157,4681.570212765958,1537.107476635514,1250.2112676056338,1087.8652482269504,1078.3061224489795,2319.1875,2729.191489361702,1654.3275862068965,1657.7173913043478,4507.798253580101
36,1665.5373134328358,4917.148648648648,2473.892655367232,26669.31343283582,8992.65909090909,3124.2571428571428,1285.5337837837837,1975.7735849056603,2951.1403508771928,1128.1881188118812,2969.2096774193546,1741.9245283018868,9131.9375,6531.074626865671,4869.066666666667,14645.487804878048,1136.38,18379.046153846153,4492.782608695652,1488.3692307692309,1711.1229946524063,2878.5131578947367,3338.537634408602,4731.206896551724,2382.84,1215.943820224719,4604.421739130435,1504.66985645933,1205.030303030303,1060.5333333333333,997.0227272727273,2322.5777777777776,2630.9548872180453,1583.423076923077,1446.3157894736842,4405.195340406366
37,1620.3548387096773,4967.257142857143,2503.3216374269005,27353.344262295082,7579.4857142857145,2579.4444444444443,1263.611111111111,1933.6633663366338,2882.245283018868,1092.531914893617,2887.948275862069,1804.920792079208,8697.85,6424.0327868852455,4681.64705882353,13929.627118644068,1075.1827956989248,18193.716666666667,4252.930232558139,1425.655737704918,1650.7142857142858,2765.014492753623,3298.025316455696,4680.183486238532,2476.3488372093025,1198.4698795180723,4467.219730941704,1480.3316831683169,1171.8666666666666,1006.5736434108527,911.8888888888889,2289.1666666666665,2602.700787401575,1541.0425531914893,1315.9354838709678,4285.835816639958
38,1577.396551724138,5020.621212121212,2503.140243902439,27310.535714285714,6729.645161290323,2301.6111111111113,1216.0579710144928,1939.4526315789474,2842.3061224489797,1068.1785714285713,2771.777777777778,1862.3541666666667,7686.677419354839,6132.178571428572,4521.802469135802,13114.610619469027,986.7176470588236,17833.64814814815,4182.125,1376.578947368421,1557.6,2639.031746031746,3456.2096774193546,4467.438095238095,2598.1111111111113,1179.3333333333333,4291.633027522936,1460.641414141414,1169.017857142857,957.432,895.9285714285714,2281.2820512820513,2584.404958677686,1507.475,1309.6,4152.358711446948
39,1581.8703703703704,5021.225806451613,2562.1898734177216,26021.551020408162,5987.851851851852,2225.3846153846152,1190.3283582089553,1944.9887640449438,2812.6444444444446,1038.3461538461538,2648.6458333333335,1916.1868131868132,6953.44,5814.666666666667,4425.986486486487,12282.775700934579,934.1428571428571,17829.88,4147.933333333333,1305.7843137254902,1460.621301775148,2522.3214285714284,3713.4791666666665,4200.32,2749.423076923077,1149.5972222222222,4091.2783018867926,1453.5811518324608,1144.5416666666667,907.4,901.6363636363636,2271.671232876712,2612.769230769231,1514.030303030303,1284.421052631579,4017.797564649344
40,1633.1,4934.070175438596,2604.2039473684213,24380.463414634145,5151.0,2127.3333333333335,1108.703125,1948.4941176470588,2765.875,1000.8857142857142,2623.5813953488373,1951.2183908045977,6146.684210526316,5605.5,4362.571428571428,11459.277227722772,880.2142857142857,18003.56818181818,4143.943661971831,1244.9333333333334,1368.9939393939394,2485.22,3966.2195121951218,3885.694736842105,2947.25,1135.621212121212,3871.5436893203882,1457.4378378378378,1169.9761904761904,864.5438596491229,878.8333333333334,2244.805970149254,2627.8727272727274,1495.12,1277.0666666666666,3878.623446250765
41,1716.391304347826,4873.78,2686.904109589041,21666.944444444445,4347.631578947368,2028.8,1018.2213114754098,1955.26582278481,2738.764705882353,958.4,2908.214285714286,1982.2317073170732,5567.285714285715,5523.414634146341,4309.31746031746,10701.8125,837.890625,18074.91891891892,4140.818181818182,1181.6341463414635,1309.9240506329113,2514.885714285714,4247.9375,3483.2087912087914,3150.0,1109.7096774193549,3695.6915422885572,1466.826815642458,1168.4117647058824,837.9816513761468,853.0,2138.1451612903224,2650.7403846153848,1434.8947368421052,1248.090909090909,3729.374004306549
42,1833.6666666666667,4800.428571428572,2727.8297872340427,21379.48275862069,3485.6666666666665,1947.0,970.3728813559322,1923.1527777777778,2710.75,952.9166666666666,2640.0,2042.974358974359,5335.6,5476.8378378378375,4324.189655172414,9976.923076923076,809.4745762711865,17854.566666666666,4082.3709677419356,1148.5882352941176,1265.8039215686274,2564.4285714285716,4606.434782608696,3094.3837209302324,,1065.8103448275863,3563.5876288659792,1468.6936416184972,1139.5172413793102,814.5809523809523,,2031.7222222222222,2671.6632653061224,1397.0666666666666,1208.2857142857142,3736.8112371329626
43,1932.0,4355.542857142857,2795.3185185185184,23302.35,2773.3636363636365,,809.6542056074767,1933.2307692307693,2725.5,913.0727272727273,,2148.5833333333335,5186.166666666667,5409.060606060606,4243.3725490196075,9543.872093023256,780.2075471698113,17501.458333333332,4051.375,1091.551724137931,1244.7328767123288,2718.7727272727275,4694.307692307692,2754.625,,1017.2115384615385,3418.005319148936,1495.4166666666667,1112.95,789.3762376237623,,1984.1489361702127,2687.4347826086955,1319.6363636363637,,3891.0766235829806
44,2046.0645161290322,3437.5862068965516,2881.4,23245.14285714286,2333.714285714286,,663.6333333333333,1956.6315789473683,,892.46,,2314.757575757576,,5276.357142857143,4119.090909090909,9250.543209876543,763.1489361702128,16646.833333333332,4034.4,1058.2173913043478,1228.0785714285714,2931.214285714286,4380.666666666667,2359.635135135135,,976.4782608695652,3266.8097826086955,1507.7962962962963,1116.375,773.0927835051547,,1970.2380952380952,2686.406976744186,1367.7142857142858,,3767.3031220169437
45,2113.3809523809523,2593.0555555555557,2999.864,22290.5,2068.3333333333335,,609.6571428571428,1966.26,,851.4444444444445,,2411.6774193548385,,5008.739130434783,4126.825,8924.368421052632,744.8837209302326,15455.285714285714,3991.6666666666665,1031.1176470588234,1224.5,3048.25,,1963.8676470588234,,947.6190476190476,3132.561797752809,1550.516129032258,1101.0,760.3478260869565,,1914.837837837838,2686.075,1281.0,,3585.097571620106
46,2185.705882352941,2089.0,3121.383333333333,,,,618.36,1997.5777777777778,,825.375,,2477.6491228070176,,4813.578947368421,4199.242424242424,8776.842857142858,737.3157894736842,14412.3,3884.1176470588234,974.3636363636364,1211.251968503937,3288.0,,1809.921875,,936.5405405405405,2972.2906976744184,1598.86,,749.2045454545455,,1761.2903225806451,2700.25,,,2962.6270594641305
47,2294.6923076923076,2023.0,3214.4210526315787,,,,616.5,2016.925,,807.5,,2449.7884615384614,,4717.153846153846,4296.166666666667,8706.83076923077,721.0909090909091,13832.25,3856.391304347826,1009.4285714285714,1204.3360655737704,,,1548.2631578947369,,920.2121212121212,2838.5714285714284,1619.0833333333333,,742.1728395061729,,1449.56,2720.2676056338028,,,2891.118429113923
